OTU_IDs	Poiss_Coeff	Poiss_pval	Poiss_qval	NB_Coeff	NB_pval	NB_qval	ZINB_Coeff	ZINB_pval	ZINB_qval	mean in group Lean	mean in group Not_Lean	Lean_minus_Not_Lean_mean	ttest_pval	ttest_qval	KW_pval	KW_qval	NB_Coeff_Estimate_Error	# of 0's in Lean	# of 0's in Not_Lean	# of non-zeroes in Lean	# of non-zeroes in Not_Lean	Total count in Lean	Total count in Not_Lean	mean_otu	variance_otu	var/mean ratio	Shapiro_Wilk_Normality_pvalue	taxonomy	pois_filt_pval	pois_filt_qval	nb_filt_pval	nb_filt_qval	zinb_filt_pval	zinb_filt_qval	aic.pois	aic.nb	aic.zinb	bic.pois	bic.nb	bic.zinb	aic.filt.pois	aic.filt.nb	aic.filt.zinb	bic.filt.pois	bic.filt.nb	bic.filt.zinb	aic.nonfilt.best	bic.nonfilt.best	aic.filt.best	bic.filt.best
188556	0.398064805370726	9.05327876303117e-24	2.46014968177494e-22	0.398064806480647	0.00166899027453855	0.0655829128023709	0.398063173660497	0.00166887997022137	0.0573087084113754	3.31147540983607	1.31818181818182	1.99329359165425	0.0650604360010457	0.527403331049286	0.144472908774991	0.56934417585065	no	32	132	29	88	202	290	1.7508896797153	22.3734367056431	12.7783246225319	1.0147489609001e-29	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.742875229643859	1	0.861824522012611	0.981677968589307	0.911352729515443	0.975490723154856	1733.41569105834	889.521506786407	891.521772151084	1740.69240039701	900.436570794408	906.075190828419	933.362568727512	738.352780320093	739.135105367204	940.63927806618	749.267844328095	753.688524044539	NB	NB	NB	NB
182980	0.538968334597441	2.15420062250132e-06	1.82422384497709e-05	0.538968335035752	0.0454798374330274	0.408570513255256	0.51279068725067	0.0251638159278519	0.269168647375686	1.45901639344262	0.786363636363636	0.672652757078987	0.16523928777505	0.527403331049286	0.464892072502022	0.768187528833386	no	40	150	21	70	89	173	0.932384341637011	4.90612608032537	5.26191384950927	2.93419632955154e-28	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__	0.245084084697584	1	0.471616659409007	0.819301131619872	0.19782162518934	0.69692060904378	1005.55500991202	690.833340003237	692.050439148405	1012.83171925068	701.748404011238	706.60385782574	625.29054372185	551.435676257012	543.17143430744	632.567253060517	562.350740265013	557.724852984775	NB	NB	ZINB	ZINB
144395	22052963.4302786	0.997505844537131	0.997505844537157	59946169.7532894	0.998397750398366	0.999996762100542	22134572.5352272	0.998489684612397	0.999853324140808	0	0.00454545454545455	-0.00454545454545455	0.318414134768154	0.527403331049286	0.598494364974918	0.768187528833386	yes	61	219	0	1	0	1	0.00355871886120996	0.00355871886120996	1	3.12221386969758e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	1	1	NA	NA	NA	NA	16.7872551178508	18.7872932072294	20.7873292140438	24.0639644565183	29.7023572152306	35.3407478913788	4.00000000077772	NA	NA	11.2767093394452	NA	NA	Poisson	Poisson	Poisson	Poisson
189601	1.22792207787097	0.623668661729665	0.997505844537157	1.22792207792208	0.732325863314097	0.999996762100542	1.22792730709492	0.732320396079784	0.999853324140808	0.114754098360656	0.140909090909091	-0.0261549925484352	0.744346911725778	0.846123378115754	0.534483968112731	0.768187528833386	no	57	200	4	20	7	31	0.135231316725979	0.31021860701576	2.29398496240601	5.82084031454596e-32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	1	1	NA	NA	NA	NA	260.450499675071	218.410645002647	220.410866340164	267.727209013739	229.325709010649	234.964285017499	4.00000000071384	NA	NA	11.2767093393813	NA	NA	NB	NB	Poisson	Poisson
3500642	0.173295454359817	1.37323940434458e-05	0.000104485189039544	0.173295454545452	0.00876134662088891	0.174651369501077	0.178453020459354	0.00136269710208902	0.0506144637918779	0.262295081967213	0.0454545454545455	0.216840536512668	0.0601774139003618	0.527403331049286	0.0408290581252816	0.314025307552401	no	55	212	6	8	16	10	0.0925266903914591	0.227122521606507	2.45467032967033	5.91610923280351e-33	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	1	1	NA	NA	NA	NA	183.297815529583	146.907389721678	145.187864442053	190.574524868251	157.822453729679	159.741283119388	4.00000000074162	NA	NA	11.2767093394091	NA	NA	ZINB	NB	Poisson	Poisson
322387	1.2477272727279	0.623868327805233	0.997505844537157	1.24772727272727	0.678878103300779	0.999996762100542	1.24774541780839	0.67885855344217	0.999853324140808	0.0983606557377049	0.122727272727273	-0.0243666169895678	0.653487148537937	0.794423949546898	0.753674201807062	0.86629963411098	no	56	199	5	21	6	27	0.117437722419929	0.182587697000508	1.5547619047619	2.58726606995377e-31	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	1	1	NA	NA	NA	NA	223.822284799529	212.626377774035	214.626602380029	231.098994138196	223.541441782037	229.180021057364	4.00000000070828	NA	NA	11.2767093393758	NA	NA	NB	NB	Poisson	Poisson
322380	1.78563636368527	0.000136636449664437	0.000900251252191984	1.78563636363636	0.480170380152281	0.999996762100542	1.78564733361439	0.480164767436085	0.999853324140808	0.819672131147541	1.46363636363636	-0.643964232488823	0.427127256341349	0.625964334353756	0.655878204232752	0.789730757110023	no	53	196	8	24	50	322	1.32384341637011	85.1268937468226	64.302841781874	5.39538493429465e-34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	1	1	NA	NA	NA	NA	2529.03463649881	390.468518754204	392.468810459774	2536.31134583747	401.383582762206	407.022229137109	4.00000000069162	NA	NA	11.2767093393591	NA	NA	NB	NB	Poisson	Poisson
2965639	20861095.5587824	0.988859044440945	0.997505844537157	154143805.364561	0.995414973716932	0.999996762100542	152700114.656032	0.997207334211103	0.999853324140808	0	0.0863636363636364	-0.0863636363636364	0.124797216704708	0.527403331049286	0.159059393182048	0.590834803988953	no	61	213	0	7	0	19	0.0676156583629893	0.541840366039654	8.01353383458646	8.16300812199125e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	1	1	NA	NA	NA	NA	176.429889410581	89.5655599985576	91.5656947535746	183.706598749249	100.480624006559	106.11911343091	4.00000000076106	NA	NA	11.2767093394285	NA	NA	NB	NB	Poisson	Poisson
180585	0.300000000000008	9.28436921161125e-292	7.24446066197438e-289	0.299999999999997	0.0708145895036922	0.516882458047765	0.429730048976015	0.105735392296092	0.563359866405329	29	8.7	20.3	0.0297850699889794	0.527403331049286	0.00168853584050478	0.0583720427901083	no	39	179	22	41	1769	1914	13.1067615658363	2427.70998983223	185.225768977154	2.10641651482245e-31	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	1	1	NA	NA	NA	NA	16391.0700226512	906.229375523696	905.525156790904	16398.3467319899	917.144439531698	920.078575468239	4.00000000060551	NA	NA	11.276709339273	NA	NA	ZINB	NB	Poisson	Poisson
516457	16225663.7244897	0.995962468465038	0.997505844537157	119892339.491256	0.998335737172301	0.999996762100542	214835520.12769	0.999222280115386	0.999853324140808	0	0.00909090909090909	-0.00909090909090909	0.318414134768154	0.527403331049286	0.598494364974918	0.768187528833386	no	61	219	0	1	0	2	0.00711743772241993	0.0142348754448399	2	3.12221386969758e-35	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea	1	1	NA	NA	NA	NA	28.1882158926437	21.9628820532523	23.0379922662281	35.4649252313112	32.8779460612535	37.5914109435631	4.00000000077772	NA	NA	11.2767093394452	NA	NA	NB	NB	Poisson	Poisson
73000	22052963.4275076	0.997505844537115	0.997505844537157	59946169.7503132	0.998397750398276	0.999996762100542	22134577.8254345	0.998489684791826	0.999853324140808	0	0.00454545454545455	-0.00454545454545455	0.318414134768154	0.527403331049286	0.598494364974918	0.768187528833386	yes	61	219	0	1	0	1	0.00355871886120996	0.00355871886120996	1	3.12221386969758e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__neonatale	1	1	NA	NA	NA	NA	16.7872551178508	18.7872932072546	20.7873292190183	24.0639644565183	29.7023572152558	35.3407478963533	4.00000000077772	NA	NA	11.2767093394452	NA	NA	Poisson	Poisson	Poisson	Poisson
361556	0.739393939406505	0.655617206848681	0.997505844537157	0.739393939393939	0.746572660376627	0.999996762100542	0.739758784704626	0.747358518978412	0.999853324140808	0.0491803278688525	0.0363636363636364	0.0128166915052161	0.700584746677618	0.814168911990032	0.280758572626443	0.745183545897382	no	58	215	3	5	3	8	0.0391459074733096	0.0663192679206914	1.69415584415584	8.88392538112936e-34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	1	1	NA	NA	NA	NA	102.070358827368	91.5210885242102	93.5212377856894	109.347068166035	102.436152532211	108.074656463024	4.00000000075828	NA	NA	11.2767093394258	NA	NA	NB	NB	Poisson	Poisson
4376964	3.25795454547383	1.18257706513676e-19	2.73696437702415e-18	3.25795454545453	0.0208870917288633	0.280307850179487	3.25794728810517	0.0208873328212391	0.251200081947061	1.04918032786885	3.41818181818182	-2.36900149031297	0.00767860684266888	0.425004589930542	0.159269024327837	0.590834803988953	no	49	159	12	61	64	752	2.90391459074733	98.4443060498221	33.9005514705882	8.28865613315829e-31	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.130290853398532	1	0.287753040853183	0.753068446749832	0.260733719028126	0.712976213866574	3654.67018296884	766.927486173824	768.927504907137	3661.94689230751	777.842550181825	783.480923584472	404.404350325631	345.601167871862	347.006480790692	411.681059664298	356.516231879864	361.559899468027	NB	NB	NB	NB
192111	21.2113636388574	1.28282435829217e-09	1.59245151022542e-08	21.2113636363634	0.0909315643079976	0.583522093816218	21.2336050328818	0.090637736672478	0.523399120283833	0.0655737704918033	1.39090909090909	-1.32533532041729	0.16607187898884	0.527403331049286	0.976713404102172	0.983737527790165	no	59	213	2	7	4	306	1.10320284697509	156.414311133706	141.782004608295	7.12037241725671e-35	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii	1	1	NA	NA	NA	NA	2845.21852256691	143.650059472858	145.650831465741	2852.49523190557	154.565123480859	160.204250143076	4.0000000007555	NA	NA	11.276709339423	NA	NA	NB	NB	Poisson	Poisson
174831	22052963.4285323	0.997505844537122	0.997505844537157	59946169.74392	0.998397750398314	0.999996762100542	22134566.9869451	0.99848968924815	0.999853324140808	0	0.00454545454545455	-0.00454545454545455	0.318414134768154	0.527403331049286	0.598494364974918	0.768187528833386	yes	61	219	0	1	0	1	0.00355871886120996	0.00355871886120996	1	3.12221386969758e-35	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	1	1	NA	NA	NA	NA	16.7872551178508	18.7872932073153	20.7873292087557	24.0639644565183	29.7023572153166	35.3407478860907	4.00000000077772	NA	NA	11.2767093394452	NA	NA	Poisson	Poisson	Poisson	Poisson
197988	0.443636363637239	0.000479174661700017	0.00282640604989794	0.443636363636361	0.247019143623405	0.90917692888884	0.443668591087409	0.247070691236703	0.870888298355325	0.491803278688525	0.218181818181818	0.273621460506706	0.19209577131556	0.527403331049286	0.00271728226772846	0.0852976767030623	no	50	207	11	13	30	48	0.277580071174377	2.21553126588714	7.98159340659341	3.70982011949191e-33	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	1	1	NA	NA	NA	NA	515.817253353747	260.896577106053	262.896806160272	523.093962692415	271.811641114054	277.450224837607	4.00000000071384	NA	NA	11.2767093393813	NA	NA	NB	NB	Poisson	Poisson
148067	0.970454545458325	0.970162059986482	0.997505844537157	0.970454545454548	0.973055082511688	0.999996762100542	1.00784671312447	0.992899192248351	0.999853324140808	0.0327868852459016	0.0318181818181818	0.000968703427719826	0.971082858177315	0.982163220225065	0.823901100438463	0.903281375069226	no	59	214	2	6	2	7	0.0320284697508897	0.0382562277580071	1.19444444444444	1.32754455860769e-33	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	1	1	NA	NA	NA	NA	85.325244657732	85.0485047049928	86.9116322962703	92.6019539963995	95.963568712994	101.465050973605	4.00000000075828	NA	NA	11.2767093394258	NA	NA	NB	Poisson	Poisson	Poisson
4256470	1.80227273356479	0.272748396161569	0.641311152945555	1.80227272727273	0.538483302231458	0.999996762100542	1.93530722078756	0.500810758083741	0.999853324140808	0.0655737704918033	0.118181818181818	-0.0526080476900149	0.39862281197025	0.597338788050111	0.918162078625741	0.951612424116452	no	58	210	3	10	4	26	0.106761565836299	0.417132689374682	3.90714285714286	1.60558838864063e-33	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	1	1	NA	NA	NA	NA	237.56806434784	151.0463742949	153.012176871656	244.844773686507	161.961438302901	167.565595548991	4.00000000074439	NA	NA	11.2767093394119	NA	NA	NB	NB	Poisson	Poisson
308386	1.72965367851825	0.000978690232988896	0.00538871577881588	1.72965367965368	0.492355752436533	0.999996762100542	0.981417068550191	0.971132860621358	0.999853324140808	0.688524590163934	1.19090909090909	-0.502384500745157	0.295809048642168	0.527403331049286	0.217066604327944	0.675950851105604	no	57	193	4	27	42	262	1.08185053380783	16.2254194204372	14.9978383458647	2.87279847717204e-31	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	1	1	NA	NA	NA	NA	1634.39300841858	412.209878128605	403.165402793585	1641.66971775725	423.124942136606	417.71882147092	4.0000000006944	NA	NA	11.2767093393619	NA	NA	ZINB	ZINB	Poisson	Poisson
3868447	0.554545454545538	0.335635885624291	0.738202796890837	0.554545454545455	0.372513683044041	0.999996762100542	0.531428930914156	0.342675178523827	0.976695094077547	0.0655737704918033	0.0363636363636364	0.0292101341281669	0.484456452696771	0.66171223029863	0.633322983137628	0.774912664403612	no	58	212	3	8	4	8	0.0427046263345196	0.0481698017285206	1.12797619047619	4.91369883765863e-33	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	1	1	NA	NA	NA	NA	104.209906460308	105.019706884473	106.823043793695	111.486615798975	115.934770892474	121.37646247103	4.00000000074995	NA	NA	11.2767093394174	NA	NA	Poisson	Poisson	Poisson	Poisson
181985	0.693181818184843	0.535627964360419	0.997505844537157	0.693181818181819	0.723541877600753	0.999996762100542	0.693196653872002	0.723555127421541	0.999853324140808	0.0655737704918033	0.0454545454545455	0.0201192250372578	0.725942557319714	0.832653979017278	0.811899992295192	0.89642162076336	no	59	214	2	6	4	10	0.0498220640569395	0.140366039654296	2.81734693877551	4.00392929120593e-34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	1	1	NA	NA	NA	NA	128.775987515614	96.8705049485394	98.8706582042002	136.052696854281	107.785568956541	113.424076881535	4.00000000075828	NA	NA	11.2767093394258	NA	NA	NB	NB	Poisson	Poisson
181984	0.138636363922456	0.10666830579656	0.306966431124236	0.138636363636363	0.228582934302173	0.872884435780273	0.125525376275375	0.16909441031396	0.723096451933968	0.0327868852459016	0.00454545454545455	0.0282414307004471	0.396813874667609	0.596945504237094	0.327891645527597	0.745183545897382	no	60	219	1	1	2	1	0.0106761565836299	0.0177427554651754	1.66190476190476	5.82699290923336e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	1	1	NA	NA	NA	NA	35.8444561882781	32.4341890052432	33.46423104125	43.1211655269456	43.3492530132445	48.017649718585	4.00000000077495	NA	NA	11.2767093394424	NA	NA	NB	Poisson	Poisson	Poisson
306499	0.478925619834272	0.0519934850551669	0.17253301235229	0.47892561983471	0.194965758703451	0.827999415807953	0.525902246048099	0.250240066991631	0.876917769919738	0.180327868852459	0.0863636363636364	0.0939642324888227	0.226059735879396	0.527403331049286	0.129910100234739	0.531345108375773	no	54	207	7	13	11	19	0.106761565836299	0.195704117946111	1.83309523809524	6.03260248425892e-32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	1	1	NA	NA	NA	NA	211.625792968065	187.189223056057	188.924764936795	218.902502306733	198.104287064059	203.47818361413	4.00000000072495	NA	NA	11.2767093393924	NA	NA	NB	NB	Poisson	Poisson
3014084	2.16272727273347	0.104401528151505	0.306966431124236	2.16272727272728	0.705981170726835	0.999996762100542	2.17122161660931	0.704382439372857	0.999853324140808	0.0819672131147541	0.177272727272727	-0.0953055141579732	0.598856677064143	0.749157222108249	0.0371547676826328	0.314025307552401	no	58	218	3	2	5	39	0.156583629893238	5.17539400101678	33.0519480519481	4.03769314827416e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	1	1	NA	NA	NA	NA	461.479415902248	80.8021760967004	82.8023522763959	468.756125240915	91.7172401047017	97.3557709537309	4.00000000076661	NA	NA	11.2767093394341	NA	NA	NB	NB	Poisson	Poisson
177150	0.198051941160158	9.19079928532731e-05	0.000621021662042347	0.19805194805195	0.00911590946601778	0.177380078188076	0.187136425021458	0.0318251757185448	0.308904481151786	0.229508196721311	0.0454545454545455	0.184053651266766	0.192837304410161	0.527403331049286	0.234512844526991	0.68835742383304	no	56	210	5	10	14	10	0.0854092526690391	0.292679206914082	3.42678571428571	9.10981680390389e-34	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	1	1	NA	NA	NA	NA	179.013506562522	145.545298124025	147.532434658821	186.29021590119	156.460362132026	162.085853336156	4.00000000073884	NA	NA	11.2767093394063	NA	NA	NB	NB	Poisson	Poisson
177153	22052963.4292114	0.997505844537096	0.997505844537157	59946169.7516078	0.998397750398331	0.999996762100542	22134566.3971773	0.998489689244174	0.999853324140808	0	0.00454545454545455	-0.00454545454545455	0.318414134768154	0.527403331049286	0.598494364974918	0.768187528833386	yes	61	219	0	1	0	1	0.00355871886120996	0.00355871886120996	1	3.12221386969758e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	1	1	NA	NA	NA	NA	16.7872551178508	18.7872932072132	20.787329208179	24.0639644565183	29.7023572152145	35.3407478855139	4.00000000077772	NA	NA	11.2767093394452	NA	NA	Poisson	Poisson	Poisson	Poisson
183969	24220446.8944686	0.969453914717539	0.997505844537157	1322391593.39044	0.994892281473786	0.999996762100542	24275838.6806584	0.9814831296025	0.999853324140808	0	0.740909090909091	-0.740909090909091	0.0142653067220443	0.500070975072346	0.00284884689764549	0.0882267509778888	no	61	191	0	29	0	163	0.580071174377224	15.5730299949161	26.8467572304996	6.08469890452152e-34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	1	1	NA	NA	NA	NA	1063.03919215713	310.926444705988	312.927422392333	1070.3159014958	321.84150871399	327.480841069668	4.00000000069995	NA	NA	11.2767093393674	NA	NA	NB	NB	Poisson	Poisson
332929	0.643988269794718	0.0405022620425408	0.140548510340761	0.64398826979472	0.317435159710488	0.999996762100542	0.643989508400624	0.317436422775157	0.975209775278224	0.508196721311475	0.327272727272727	0.180923994038748	0.519958394723029	0.688321074158309	0.485096947356524	0.768187528833386	no	49	185	12	35	31	72	0.366548042704626	2.0401626842908	5.56588072122053	6.58400218007399e-32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	1	1	NA	NA	NA	NA	576.544079290806	391.40181906998	393.402120853418	583.820788629474	402.316883077981	407.955539530753	4.00000000064996	NA	NA	11.2767093393174	NA	NA	NB	NB	Poisson	Poisson
